14.1002340000000	-3247.21752136556
14.1009360000000	-11913.8555555544
14.1021060000000	-10283.7521367534
14.1037440000000	-153.850104463475
14.1058500000000	-9899.34343434656
14.1084240000000	-1334.16919789505
14.1114660000000	-6621.08689458624
14.1149760000000	-2466.72262443547
14.1189540000000	-1856.57768780864
14.1234000000000	-3392.05982906023
14.1283140000000	-5086.07766629758
14.1336960000000	-3663.20991452955
14.1395460000000	-3752.85454257555
14.1458640000000	-1216.79049513737
14.1526500000000	-2135.15315687907
14.1599040000000	-3764.28127428073
14.1676260000000	-3535.60073260038
14.1758160000000	-3560.32744282797
14.1844740000000	-3321.86543940319
14.1936000000000	-3338.03387533880
14.2031940000000	-1811.39127410097
14.2132560000000	-1225.72877492865
14.2237860000000	-2353.85224586311
14.2347840000000	-2156.94915402050
14.2462500000000	-3047.23093681914
14.2581840000000	-2220.16303821968
14.2705860000000	-2036.90481740490
14.2834560000000	-2807.03613735135
14.2967940000000	-2158.21302332365
14.3106000000000	-1300.37193498666
14.3248740000000	-1191.83299416618
14.3396160000000	-1956.10256410283
14.3548260000000	-1494.11398137523
14.3705040000000	-817.812151616455
14.3866500000000	-970.342361863455
14.4032640000000	-2007.20161573604
14.4203460000000	-2131.54131054110
14.4378960000000	-603.730436230448
14.4559140000000	-1915.08249486086
14.4744000000000	-1936.20760789289
14.4933540000000	-554.171249098946
14.5127760000000	-1078.54167923579
14.5326660000000	-188.888161901956
14.5530240000000	-66.4057908383822
14.5738500000000	-775.997182304837
14.5951440000000	-686.050914437988
14.6169060000000	-123.224741340538
14.6391360000000	422.911688254470
14.6618340000000	-265.277972027954
14.6850000000000	-776.878099348413
14.7086340000000	-329.827238403463
14.7327360000000	-455.472323972279
14.7573060000000	-394.415624251161
14.7823440000000	531.189798478789
14.8078500000000	554.954415954422
14.8338240000000	107.776741547540
14.8602660000000	-467.577740616856
14.8871760000000	-438.858499525157
14.9145540000000	69.5101414924982
14.9424000000000	267.189012502649
14.9707140000000	189.041932457765
14.9994960000000	-41.1043829059863
15.0287460000000	-13.1908324920920
15.0584640000000	0.220947972570075
15.0886500000000	660.450251190705
15.1193040000000	403.013688066321
15.1504260000000	-434.085375118690
15.1820160000000	145.180669411695
15.2140740000000	136.653271229175
15.2466000000000	-147.121034127415
15.2795940000000	-69.9772607734144
15.3130560000000	972.899941055068
15.3469860000000	167.394136286996
15.3813840000000	206.494306774513
15.4162500000000	-345.420614705377
15.4515840000000	913.749567063284
15.4873860000000	713.986490212331
15.5236560000000	612.487152267382
15.5603940000000	644.929446863450
15.5976000000000	501.977358390390
15.6352740000000	364.389544334324
15.6734160000000	649.262522662488
15.7120260000000	616.449383284714
15.7511040000000	1390.52121579934
15.7906500000000	1571.78425051242
15.8306640000000	743.668000592809
15.8711460000000	336.038388278399
15.9120960000000	949.715027282820
15.9535140000000	2044.91579525379
15.9954000000000	2164.72975397840
16.0377540000000	2639.35523796173
16.0805760000000	3089.41071841079
16.1238660000000	2405.76511723568
16.1676240000000	2106.89662189670
16.2118500000000	2723.08184543766
16.2565440000000	2999.79673176556
16.3017060000000	3557.73613850571
16.3473360000000	3923.27042387951
16.3934340000000	4738.46218270820
16.4400000000000	4308.80341880342
16.4870340000000	4870.18651846259
16.5345360000000	5701.43923285352
16.5825060000000	6502.51269664301
16.6309440000000	6624.60127591723
16.6798500000000	6633.08927775797
